%time,CO2air,co2_dos
43923.44444,897,0.0076
43923.44792,931,0.0087
43923.45139,930,0.0076
43923.45486,901,0.0065
43923.45833,887,0.0054
43923.46181,869,0.0062
43923.46528,895,0.0071
43923.46875,929,0.0079
43923.47222,930,0.0073
43923.47569,916,0.0067
43923.47917,870,0.0061
43923.48264,852,0.0062
43923.48611,838,0.0062
43923.48958,847,0.0063
43923.49306,856,0.0074
43923.49653,911,0.0086
43923.5,943,0.0097
43923.50347,879,0.0082
43923.50694,830,0.0067
43923.51042,813,0.0051
43923.51389,804,0.0044
43923.51736,727,0.0037
43923.52083,741,0.003
43923.52431,749,0.0042
43923.52778,733,0.0053
43923.53125,759,0.0065
43923.53472,780,0.0061
43923.53819,796,0.0057
43923.54167,726,0.0053
43923.54514,700,0.0036
43923.54861,682,0.002
43923.55208,605,0.0003
43923.55556,594,0.0017
43923.55903,607,0.003
43923.5625,609,0.0043
43923.56597,635,0.0056
43923.56944,642,0.0069
43923.57292,705,0.0082
43923.57639,718,0.0084
43923.57986,760,0.0085
43923.58333,746,0.0086
43923.58681,794,0.0078
43923.59028,789,0.007
43923.59375,774,0.0061
43923.59722,790,0.0062
43923.60069,796,0.0062
43923.60417,791,0.0062
43923.60764,808,0.0067
43923.61111,812,0.0072
43923.61458,841,0.0077
43923.61806,866,0.0082
43923.62153,890,0.0088
43923.625,914,0.0094
43923.62847,923,0.008
43923.63194,885,0.0067
43923.63542,865,0.0053
43923.63889,865,0.0061
43923.64236,901,0.0069
43923.64583,937,0.0076
43923.64931,903,0.0063
43923.65278,860,0.0049
43923.65625,859,0.0035
43923.65972,855,0.0044
43923.66319,879,0.0052
43923.66667,898,0.0061
43923.67014,869,0.005
43923.67361,843,0.0039
43923.67708,824,0.0028
43923.68056,833,0.0031
43923.68403,829,0.0035
43923.6875,813,0.0038
43923.69097,822,0.0038
43923.69444,807,0.0037
43923.69792,823,0.0036
43923.70139,768,0.0034
43923.70486,792,0.0031
43923.70833,765,0.0028
43923.71181,725,0.0019
43923.71528,626,0.0009
43923.71875,570,0
43923.72222,584,0
43923.72569,525,0
43923.72917,515,0
43923.73264,490,0
43923.73611,482,0
43923.73958,484,0
43923.74306,476,0
43923.74653,463,0
43923.75,444,0
43923.75347,449,0
43923.75694,451,0
43923.76042,451,0
43923.76389,453,0
43923.76736,456,0
43923.77083,462,0
43923.77431,464,0
43923.77778,469,0
43923.78125,465,0
43923.78472,468,0.0002
43923.78819,467,0.0005
43923.79167,467,0.0007
43923.79514,461,0.0005
43923.79861,468,0.0002
43923.80208,476,0
43923.80556,479,0
43923.80903,476,0
43923.8125,484,0
43923.81597,481,0
43923.81944,490,0
43923.82292,493,0
43923.82639,485,0
43923.82986,490,0
43923.83333,493,0
43923.83681,507,0
43923.84028,514,0
43923.84375,505,0
43923.84722,500,0
43923.85069,508,0
43923.85417,516,0
43923.85764,539,0
43923.86111,510,0
43923.86458,514,0
43923.86806,514,0
43923.87153,517,0
43923.875,565,0
43923.87847,553,0
43923.88194,537,0
43923.88542,529,0
43923.88889,532,0
43923.89236,543,0
43923.89583,545,0
43923.89931,557,0
43923.90278,551,0
43923.90625,532,0
43923.90972,539,0
43923.91319,569,0
43923.91667,574,0
43923.92014,562,0
43923.92361,574,0
43923.92708,591,0
43923.93056,585,0
43923.93403,591,0
43923.9375,556,0
43923.94097,590,0
43923.94444,578,0
43923.94792,597,0
43923.95139,567,0
43923.95486,589,0
43923.95833,591,0
43923.96181,587,0
43923.96528,581,0
43923.96875,569,0
43923.97222,569,0
43923.97569,571,0
43923.97917,604,0
43923.98264,590,0
43923.98611,597,0
43923.98958,586,0
43923.99306,587,0.0014
43923.99653,614,0.0029
43924,612,0.0043
43924.00347,633,0.0061
43924.00694,739,0.0079
43924.01042,848,0.0097
43924.01389,941,0.0093
43924.01736,951,0.0088
43924.02083,881,0.0084
43924.02431,877,0.0063
43924.02778,953,0.0043
43924.03125,938,0.0022
43924.03472,884,0.0015
43924.03819,885,0.0008
43924.04167,953,0.0001
43924.04514,924,0.0005
43924.04861,884,0.001
43924.05208,891,0.0014
43924.05556,954,0.0014
43924.05903,934,0.0014
43924.0625,884,0.0015
43924.06597,884,0.0027
43924.06944,956,0.004
43924.07292,995,0.0053
43924.07639,969,0.0036
43924.07986,943,0.0019
43924.08333,906,0.0003
43924.08681,895,0.0011
43924.09028,911,0.0019
43924.09375,982,0.0028
43924.09722,956,0.0024
43924.10069,959,0.0021
43924.10417,932,0.0017
43924.10764,893,0.0017
43924.11111,880,0.0016
43924.11458,898,0.0016
43924.11806,959,0.0023
43924.12153,972,0.0029
43924.125,948,0.0036
43924.12847,943,0.0028
43924.13194,929,0.0019
43924.13542,925,0.0011
43924.13889,880,0.0015
43924.14236,888,0.0018
43924.14583,910,0.0022
43924.14931,951,0.0025
43924.15278,965,0.0029
43924.15625,935,0.0032
43924.15972,924,0.0025
43924.16319,884,0.0019
43924.16667,908,0.0012
43924.17014,927,0.0015
43924.17361,929,0.0019
43924.17708,912,0.0022
43924.18056,896,0.0021
43924.18403,913,0.0019
43924.1875,911,0.0018
43924.19097,882,0.0021
43924.19444,915,0.0024
43924.19792,928,0.0026
43924.20139,910,0.0025
43924.20486,880,0.0024
43924.20833,935,0.0023
43924.21181,934,0.0022
43924.21528,934,0.0021
43924.21875,906,0.0021
43924.22222,899,0.0023
43924.22569,928,0.0026
43924.22917,934,0.0029
43924.23264,935,0.0025
43924.23611,912,0.0021
43924.23958,890,0.0016
43924.24306,917,0.0025
43924.24653,968,0.0033
43924.25,951,0.0041
43924.25347,905,0.0028
43924.25694,866,0.0016
43924.26042,846,0.0004
43924.26389,882,0.0025
43924.26736,931,0.0047
43924.27083,996,0.0068
43924.27431,976,0.0058
43924.27778,965,0.0048
43924.28125,943,0.0037
43924.28472,907,0.0034
43924.28819,869,0.0031
43924.29167,907,0.0028
43924.29514,942,0.0035
43924.29861,948,0.0041
43924.30208,932,0.0048
43924.30556,902,0.0044
43924.30903,897,0.004
43924.3125,898,0.0036
43924.31597,927,0.0036
43924.31944,943,0.0036
43924.32292,927,0.0036
43924.32639,902,0.0032
43924.32986,902,0.0029
43924.33333,921,0.0026
43924.33681,903,0.0029
43924.34028,903,0.0032
43924.34375,907,0.0035
43924.34722,901,0.0039
43924.35069,935,0.0042
43924.35417,944,0.0046
43924.35764,929,0.0038
43924.36111,918,0.0031
